,logFC,AveExpr,t,P.Value,adj.P.Val,B
I.g1000.t2__Cnig_chr_I.g492.t1,0.757484824526212,8.25108951164041,3.0996948755969,0.0179932106543673,0.0435175460019066,-4.29791856982446
I.g1001.t1__Cnig_chr_I.g493.t1,0.16025462215123,6.06080267355726,0.572668905264837,0.585307451838056,0.66379618874321,-7.50168798289472
I.g1002.t1__Cnig_chr_I.g494.t1,0.0343761796146425,4.94100329604042,0.147939847161088,0.886683662303562,0.915169484993952,-7.59904016958353
I.g1004.t3__Cnig_chr_I.g495.t1,1.87391325036885,3.41817663522308,11.8272219080098,8.80173089854933e-06,0.000238384711698134,4.25593699563739
I.g1007.t2__Cnig_chr_I.g499.t1,0.70424588729885,0.424743376676373,2.2475448949368,0.0605340507475172,0.109748524038346,-4.8257724314333
I.g1009.t1__Cnig_chr_I.g502.t2,-0.324541485696628,2.67452718388037,-1.25156492209436,0.252087062844114,0.340955990635973,-6.51395347553875
I.g1011.t2__Cnig_chr_I.g505.t3,0.822700400899103,4.64527639084985,6.61824180680652,0.000339795973761621,0.00268993298057317,0.159622167800404
I.g1012.t1__Cnig_chr_I.g506.t1,0.391061082575689,4.93606463217378,0.85143990148815,0.423508718464941,0.513640061112608,-7.22646199029194
I.g1014.t1__Cnig_chr_I.g512.t1,-0.221831632765485,2.77376894560973,-0.832926546625268,0.433179228205142,0.523403494056099,-6.95968500430028
I.g1015.t2__Cnig_chr_I.g514.t2,0.662600956930576,5.55948910474489,1.84814796152989,0.108326624257922,0.173680473409657,-6.08443169330016
I.g1016.t1__Cnig_chr_I.g515.t1,0.448224800022328,4.85879361020052,1.32128244079873,0.229152272685176,0.315772833153935,-6.726552163635
I.g1017.t1__Cnig_chr_I.g516.t1,1.34298263735575,3.24843489031736,7.8594619832398,0.000119172415860461,0.00136651036853328,1.44928542485498
I.g1018.t1__Cnig_chr_I.g519.t1,-0.265725510215845,3.12699474658414,-1.56691834623302,0.162396266667337,0.239320814036075,-6.19138007865649
I.g1019.t2__Cnig_chr_I.g521.t1,-0.478758269665632,3.69033178401501,-1.76855475890887,0.121571712686188,0.190011640954519,-5.98786449056802
I.g1021.t1__Cnig_chr_I.g522.t1,0.289373667150834,3.68988359457445,1.810670517643,0.114379541341044,0.18104967676835,-5.95557806972527
I.g1022.t1__Cnig_chr_I.g523.t1,-1.0590650356853,7.14355384068105,-5.34337310502865,0.00117970466494806,0.0060986441597656,-1.30517704410008
I.g1023.t1__Cnig_chr_I.g524.t2,10.600035381672,-0.519449191367047,19.1235137835393,3.66747067418701e-07,3.60345314087098e-05,6.38513417085193
I.g1025.t1__Cnig_chr_I.g526.t2,1.27899714379875,6.70811337278517,10.7078649092583,1.67777363093905e-05,0.000360721330651896,3.40095489195863
I.g1026.t1__Cnig_chr_I.g528.t2,0.412028949755616,7.73692254139738,2.20613183962399,0.0642980271559428,0.115044997521387,-5.61874632574059
I.g1030.t2__Cnig_chr_I.g530.t1,1.68362134399783,4.65395012917495,3.70105805555258,0.00805910317668085,0.0240936258401718,-3.33359902517644
I.g1032.t1__Cnig_chr_I.g531.t1,0.800784753081515,4.73289793253845,1.98621418370778,0.0886092365737514,0.148300756998018,-5.83411631256152
I.g1035.t1__Cnig_chr_I.g533.t2,-1.43303135587842,6.70548828863443,-2.36921445507551,0.0507220217115111,0.0958291662692229,-5.3406168697206
I.g1036.t3__Cnig_chr_I.g534.t4,0.292775381974074,5.37263781371883,2.19457079308939,0.0653905228824366,0.116595747525854,-5.5676809911028
I.g1037.t1__Cnig_chr_I.g535.t1,-0.550424117526642,4.23458700711183,-2.43677570450257,0.0459930975135332,0.088743091997266,-5.08278874425106
I.g1038.t3__Cnig_chr_I.g536.t1,0.114635483645347,5.85111913050105,0.69377994595926,0.510829771855812,0.595810611929403,-7.40879550493606
I.g1040.t1__Cnig_chr_I.g542.t1,-1.08235992566311,2.41503820643523,-2.63694599486526,0.034482449076916,0.070980036614031,-4.51696607254758
I.g1041.t1__Cnig_chr_I.g543.t1,0.182926559789106,0.992172939253509,0.637588126321558,0.544615479924433,0.62709854078588,-6.82745401430332
