,logFC,AveExpr,t,P.Value,adj.P.Val,B
I.g1000.t2__Cnig_chr_I.g492.t1,0.621952922107302,8.30595642098604,5.13733823601589,0.00101302616044294,0.00327072610163487,-1.4961417719504
I.g1001.t1__Cnig_chr_I.g493.t1,-0.0689099982834969,6.16173006455698,-0.411809595857896,0.691747744045605,0.74751548474048,-7.78988479373283
I.g1002.t1__Cnig_chr_I.g494.t1,-0.0360544239715335,4.96462993876205,-0.267320975568055,0.79626998822866,0.838965769618168,-7.75634163611429
I.g1004.t3__Cnig_chr_I.g495.t1,-0.234487823040948,4.46218717811199,-1.86496760031688,0.100767703347103,0.146382303732481,-6.12095796886221
I.g1007.t2__Cnig_chr_I.g499.t1,0.892212438351146,0.337478256915142,2.65834608501739,0.0299749077001603,0.0522352207343319,-4.27982694832255
I.g1009.t1__Cnig_chr_I.g502.t2,-0.878631666522573,2.9466604748363,-4.47245572599181,0.0023066078069332,0.00632216759002965,-1.9668583484327
I.g1011.t2__Cnig_chr_I.g505.t3,-0.375875496091432,5.23146380950628,-2.71256715562516,0.027607399091535,0.0487055273169428,-4.9011755819076
I.g1012.t1__Cnig_chr_I.g506.t1,0.0510528975116215,5.0978444048597,0.302808426834598,0.770086238739746,0.815856503149284,-7.75994928359445
I.g1014.t1__Cnig_chr_I.g512.t1,2.17529259556832,1.55692899256211,7.9861161712597,5.60191395149021e-05,0.000344117571305827,2.18869075308249
I.g1015.t2__Cnig_chr_I.g514.t2,-0.569660368772172,6.16555154171344,-3.53037451320009,0.00827179649155615,0.0179220657021465,-3.6988376287937
I.g1016.t1__Cnig_chr_I.g515.t1,-0.144249235509587,5.14611925247373,-1.1695510332749,0.277244883463432,0.349232569582432,-7.09968603896538
I.g1017.t1__Cnig_chr_I.g516.t1,0.638904443703336,3.58464469138392,3.82825044306658,0.00544682397619796,0.012695835399642,-3.03993110878914
I.g1018.t1__Cnig_chr_I.g519.t1,0.0474169508507434,2.95740956122242,0.176662346618336,0.864349625382194,0.894821108306244,-7.52098876457739
I.g1019.t2__Cnig_chr_I.g521.t1,0.142254981318843,3.35943512261695,0.80610225101931,0.444459255156943,0.517988241402548,-7.25417192387615
I.g1021.t1__Cnig_chr_I.g522.t1,0.345173561315915,3.64499088007429,2.49281068184357,0.0385780318716715,0.0647007967500762,-5.08967661066472
I.g1022.t1__Cnig_chr_I.g523.t1,0.521993590933787,6.33994891747319,4.1821254523494,0.00337167506406401,0.00857585261157359,-2.76687500722728
I.g1023.t1__Cnig_chr_I.g524.t2,-0.178582722282976,4.85572573051635,-0.79337161659027,0.451407609781482,0.524977378288193,-7.43934340919109
I.g1025.t1__Cnig_chr_I.g526.t2,1.55128186460822,6.55864257586807,13.450105767326,1.3179257130206e-06,2.38813114487147e-05,5.82904266100295
I.g1026.t1__Cnig_chr_I.g528.t2,-0.11664757159168,7.98797098598611,-1.16117159542579,0.280437301979778,0.352475743418384,-7.23581733643204
I.g1030.t2__Cnig_chr_I.g530.t1,-0.588301399668973,5.79341320040368,-3.85787257844273,0.0052287818775251,0.012258804600096,-3.18584929330328
I.g1032.t1__Cnig_chr_I.g531.t1,0.531189565917749,4.8627540701394,4.18835692604894,0.00334387370738272,0.00851658911164936,-2.6587887998662
I.g1035.t1__Cnig_chr_I.g533.t2,-0.68786505504966,6.3198419724755,-2.18293469678494,0.0620234923828528,0.0969022059723717,-5.78532984030939
I.g1036.t3__Cnig_chr_I.g534.t4,-0.21452494500407,5.6121663948558,-1.81990140797821,0.107877801933204,0.155364681253083,-6.29272493449157
I.g1037.t1__Cnig_chr_I.g535.t1,-0.0433287487565261,3.96502400206193,-0.318233275422196,0.758800825063456,0.806092734991611,-7.62831555318796
I.g1038.t3__Cnig_chr_I.g536.t1,-0.0165138743727254,5.90424112489586,-0.146767174603486,0.887100424967735,0.913163223089747,-7.85885458245503
I.g1040.t1__Cnig_chr_I.g542.t1,-0.243222785467242,1.98668562981292,-1.12344253245326,0.295184892669222,0.367086870257476,-6.70012503018145
I.g1041.t1__Cnig_chr_I.g543.t1,-1.40817456282799,1.7759914281443,-4.52462949057892,0.00215735176576495,0.00598741969526216,-1.67515209207685
I.g1042.t3__Cnig_chr_I.g545.t2,0.0435554426514441,1.22739525263582,0.18790819298222,0.855825053161694,0.888217773221023,-7.20866832151226
I.g1045.t1__Cnig_chr_I.g547.t1,-0.277280938010545,6.03605117633317,-1.28829784226675,0.235149342553098,0.304459662994743,-7.02435684237131
I.g1046.t1__Cnig_chr_I.g548.t1,-0.9023842976991,4.78072970195024,-7.35585119666398,9.85602764929921e-05,0.000530838675019597,1.23903832336408
I.g1052.t1__Cnig_chr_I.g554.t1,0.403385780881209,5.73847628257945,3.64798580877694,0.00700329570557764,0.0156359924870558,-3.5187199402292
I.g1056.t1__Cnig_chr_I.g580.t3,2.75348418200014,-2.55986735373414,5.70940798922952,0.000524403532510201,0.00193502405000153,0.274529017876038
I.g1057.t1__Cnig_chr_I.g579.t1,0.00658034461942403,5.82953922502662,0.0519485056139598,0.959897279702457,0.969412808630421,-7.86534900396376
I.g1059.t1__Cnig_chr_I.g578.t1,-0.0925553604081435,4.51951879731394,-0.691307757454528,0.509753338614246,0.581546491222937,-7.48756477442342
I.g1060.t1__Cnig_chr_I.g577.t3,0.613688822994254,3.44598813017827,3.60376531236266,0.00745396019918435,0.0164725928379772,-3.35443978128258
I.g1061.t1__Cnig_chr_I.g576.t1,1.5623582644653,9.56651189929234,11.452532768538,4.29026480234525e-06,5.29183089836121e-05,4.51387969356461
I.g1063.t1__Cnig_chr_I.g575.t1,-0.485489942023552,3.37017392159243,-1.78688942094027,0.113386376660876,0.161889733990582,-6.08006757423215
I.g1065.t1__Cnig_chr_I.g569.t3,-0.432040374581257,4.89927422255294,-3.31129062213459,0.0113357973675771,0.0231719864695464,-3.93986478601939
I.g1066.t1__Cnig_chr_I.g568.t1,-0.498445710463495,4.47471527311145,-3.54660544521997,0.00808300398344866,0.0175868744466558,-3.53605869389156
I.g1067.t1__Cnig_chr_I.g567.t1,0.0265931452564843,5.43529164370631,0.233944883591561,0.821151682238077,0.859042600611018,-7.80829634437647
I.g1069.t2__Cnig_chr_I.g566.t1,2.55249856074344,2.75908927153571,9.09250802236796,2.25614792698819e-05,0.000173019242298967,3.01650232175983
I.g1070.t1__Cnig_chr_I.g564.t2,-1.22395042218994,4.61499084077755,-8.48032568040028,3.68671070003595e-05,0.000251554850650572,2.34567868858009
