,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
I.g1000.t2__Cnig_chr_I.g492.t1,44696.6687616952,-2.91202059511933,0.15890041006623,-18.3260735067051,5.12599672634181e-75,4.01885217751261e-74
I.g1001.t1__Cnig_chr_I.g493.t1,18537.0680273189,-4.27085541076747,0.235583376764478,-18.1288487728793,1.88667703442559e-73,1.42588440617286e-72
I.g1002.t1__Cnig_chr_I.g494.t1,3447.72832366807,-2.9019400754632,0.201437308288573,-14.4061698407227,4.73236467822054e-47,1.92657688930603e-46
I.g1004.t3__Cnig_chr_I.g495.t1,1181.28084211003,-2.46615744429966,0.168983269979691,-14.5940923299451,3.06261643868497e-48,1.28006476165024e-47
I.g1007.t2__Cnig_chr_I.g499.t1,31.2847599012866,1.73483355352613,0.399556074031539,4.34190259209824,1.41254159592548e-05,2.18252403885404e-05
I.g1009.t1__Cnig_chr_I.g502.t2,780.95425092573,-2.95103231200555,0.16735475529718,-17.6333938451003,1.36520650230189e-69,9.38639710155524e-69
I.g1011.t2__Cnig_chr_I.g505.t3,1287.42182280685,-1.05354706306266,0.175071374091999,-6.01781455436014,1.76787553860684e-09,3.25235664463172e-09
I.g1012.t1__Cnig_chr_I.g506.t1,4618.71145175301,-3.16824326608578,0.219197607197563,-14.4538223139919,2.37151423017191e-47,9.7155123239675e-47
I.g1014.t1__Cnig_chr_I.g512.t1,218.08733479868,-0.686781053454095,0.200371346710151,-3.42754123646015,0.000609073791684705,0.000849960294353046
I.g1015.t2__Cnig_chr_I.g514.t2,1260.31695691168,1.01502916289996,0.221594700796926,4.58056604805794,4.63719138803778e-06,7.35841100843891e-06
I.g1016.t1__Cnig_chr_I.g515.t1,2801.50513053698,-2.39225606335989,0.131290231582554,-18.2211276080785,3.50849960578297e-74,2.69796297942724e-73
I.g1017.t1__Cnig_chr_I.g516.t1,607.549425926336,-1.05180382077659,0.152400904322634,-6.90155892087039,5.14349291621945e-12,1.03111869459985e-11
I.g1018.t1__Cnig_chr_I.g519.t1,165.605296206479,0.928440884292875,0.189302510236465,4.90453551372945,9.36486777510004e-07,1.53683927835477e-06
I.g1019.t2__Cnig_chr_I.g521.t1,317.13212861982,-0.331736658487219,0.173208985389944,-1.91523931475254,0.0554619907991213,0.0658454181953344
I.g1021.t1__Cnig_chr_I.g522.t1,277.93500096003,0.870846657200621,0.193681043223918,4.49629268153942,6.91485370951061e-06,1.08761077695478e-05
I.g1022.t1__Cnig_chr_I.g523.t1,10004.973569927,-2.67692389159744,0.147145403306403,-18.1923718406836,5.93168046569581e-74,4.5180185178378e-73
I.g1023.t1__Cnig_chr_I.g524.t2,751.587759525184,0.196866172885662,0.17267063936691,1.14012534851011,0.254234082714502,0.280303047366126
I.g1025.t1__Cnig_chr_I.g526.t2,3486.7590050797,0.299833855577141,0.113022057610033,2.65287910977232,0.00798084487273724,0.0102352402403254
I.g1026.t1__Cnig_chr_I.g528.t2,14099.644812192,-1.89711592702759,0.142604488709192,-13.3033394965309,2.21356354004019e-40,7.89218757973535e-40
I.g1030.t2__Cnig_chr_I.g530.t1,3846.40855609548,-2.52242155085274,0.199889432895183,-12.6190840321981,1.657377777617e-36,5.5289181844948e-36
I.g1032.t1__Cnig_chr_I.g531.t1,1754.0881116851,-1.65582339035241,0.181916059345575,-9.10212873074028,8.8578362101222e-20,2.19298599761769e-19
I.g1035.t1__Cnig_chr_I.g533.t2,1040.13493331052,2.23346688779411,0.216847595456821,10.2997078805001,7.06755922838899e-25,1.93998595771805e-24
I.g1036.t3__Cnig_chr_I.g534.t4,2546.3525158996,-1.7011184705792,0.130244172776478,-13.0609948553984,5.50042395109167e-39,1.91503524385045e-38
I.g1037.t1__Cnig_chr_I.g535.t1,968.507434819038,-1.94179030103582,0.133406452594963,-14.5554451322629,5.39337214386298e-48,2.24391931063253e-47
I.g1038.t3__Cnig_chr_I.g536.t1,4208.60860207941,-2.21600943540459,0.12634592403912,-17.5392237799334,7.1902807413031e-69,4.85789334127485e-68
I.g1040.t1__Cnig_chr_I.g542.t1,1959.8790850676,-5.21717257792729,0.187842920311698,-27.7741240887342,8.91105858172448e-170,7.99298504626523e-168
I.g1041.t1__Cnig_chr_I.g543.t1,37.6584301745264,1.07801345303256,0.384406802927841,2.8043558147823,0.00504172319688746,0.00657662208824758
I.g1042.t3__Cnig_chr_I.g545.t2,51.7159115860184,1.69950229625512,0.34246998512651,4.96248538576983,6.95968046577936e-07,1.14849048015536e-06
I.g1043.t1__Cnig_chr_I.g546.t3,6.98385856960913,2.3701988647814,0.865894769890437,2.73728280525509,0.00619490119872128,0.008022538273496
I.g1045.t1__Cnig_chr_I.g547.t1,755.022273570224,4.15216894464489,0.205457591797112,20.2093722034138,8.09712901674386e-91,9.49236947672277e-90
I.g1046.t1__Cnig_chr_I.g548.t1,1811.98508981381,-2.69839057651481,0.156380197566967,-17.2553214441315,1.0205220467644e-66,6.5322993359558e-66
I.g1052.t1__Cnig_chr_I.g554.t1,1589.24390666704,0.337259328092971,0.115713117681386,2.91461620644954,0.00356126197422119,0.00469894955545647
I.g1056.t1__Cnig_chr_I.g580.t3,7.30670523590366,-1.38606574744948,0.806296454027524,-1.71905226734653,0.085604855159958,0.0996785887138839
I.g1057.t1__Cnig_chr_I.g579.t1,2927.5152483239,-1.55546024637623,0.137653216707886,-11.2998466986578,1.31447260270601e-29,3.92155786986732e-29
I.g1059.t1__Cnig_chr_I.g578.t1,2151.60193813825,-2.68752298513102,0.150591614648386,-17.8464318309228,3.08103819872459e-71,2.20856334392277e-70
I.g1060.t1__Cnig_chr_I.g577.t3,742.40899468201,-1.84817767283307,0.165619582438957,-11.1591736050552,6.45891573834133e-29,1.90525437422211e-28
